eps,sigma,mean_dot_Phi1,std_dot_Phi1,mean_dot_Theta1,std_dot_Theta1,mean_dot_Phi2,std_dot_Phi2,mean_dot_Theta2,std_dot_Theta2,c1,c2
0.0,5e-07,0.043093963641063805,3.3214055100702956e-05,0.027909971169381962,3.004632349865803e-06,0.04309389924880045,3.321585805672867e-05,0.027909980618005533,3.0043011651960967e-06,0.0430939640738368,0.04309389983807147
0.0,1e-06,0.043093966659163555,6.610062635451388e-05,0.02790996963686799,5.977409233265983e-06,0.04309383995755605,6.60722998736263e-05,0.02790998828260737,5.973490306349446e-06,0.043093968568599615,0.04309384212798581
0.0,2e-06,0.0430938937562193,0.00013223152006649238,0.02790997535393814,1.1959352510141923e-05,0.04309364932582405,0.00013179974484364628,0.027910011757064656,1.1912422968963282e-05,0.043093901708839186,0.04309365770349992
0.0,4e-06,0.04309343101892809,0.0002661836804321744,0.02791002178866562,2.409919847846158e-05,0.04309291604576237,0.00026581117432807673,0.027910099696239078,2.4050765207558503e-05,0.04309346489344931,0.04309295081790003
0.0,1e-05,0.04308892629517419,0.0006645113655465311,0.02791051334501433,6.014028144985045e-05,0.04308844013398503,0.0006606972863563766,0.027910609873978677,5.974612663973017e-05,0.043089141018891344,0.04308865187219806
0.0,2e-05,0.04307460362752673,0.0012866837164374639,0.02791216790356262,0.00011589418426167727,0.04307269847054949,0.0013182407225390688,0.0279124876974965,0.00011912216302560364,0.043075391023801514,0.04307353241695613
0.0,4e-05,0.04301484517774664,0.002588298782198118,0.027918885338051994,0.0002331953811361172,0.043012580787325116,0.002595535867790857,0.02791943219851503,0.00023399316886520182,0.043017996613029436,0.04301575215224022
0.0,5e-05,0.042965342269113166,0.0032408089574415514,0.027925011632763463,0.00029197125917643425,0.04297268515630153,0.0031806115938777064,0.02792397966926325,0.0002859387377362438,0.04297023417505621,0.04297739018138239
