6.830587618204104192e-08,5.250922752177267282e-08,2.717125287800579869e-08,-7.871618323547706219e-09,-5.115860684668505016e-08,-9.951503827053873035e-08,-1.490040528832599959e-07,-1.973011323165929140e-07,-2.473298534749282779e-07,-3.112722253883258333e-07,-4.132594100742130695e-07,-5.879765372317781114e-07,-8.716118283347189074e-07,-1.283987312385070537e-06,-1.809039281220435709e-06,-2.389171641512572958e-06,-2.944173498790300284e-06,-3.406639980827028038e-06,-3.751779423816755563e-06,-4.003252704287984239e-06,-4.210976200087463839e-06,-4.413434726267097373e-06,-4.610767261475108937e-06,-4.758809942543850986e-06,-4.779712506348919553e-06,-4.596313638100819860e-06,-4.181923390095451372e-06,-3.589125281787946245e-06,-2.928718443483366233e-06,-2.317776260070214722e-06,-1.842551686780741204e-06,-1.550945850212908013e-06,-1.454599979268357447e-06,-1.528287585355745377e-06,-1.713993551749553247e-06,-1.936229503236652712e-06,-2.123345067233133713e-06,-2.224793964219062187e-06,-2.218436489071672037e-06,-2.108192051792581496e-06,-1.915927592193753577e-06
1.423394081785169072e-06,1.402308107798010046e-06,1.264437967308373881e-06,1.007888811008798643e-06,6.332113798480364858e-07,1.164635503450192556e-07,-6.284816257187798163e-07,-1.788040087985602151e-06,-3.673882531336150044e-06,-6.723658546612101446e-06,-1.147156631057284200e-05,-1.847106918912649759e-05,-2.810185655096778212e-05,-4.017027438964162654e-05,-5.341037720099303405e-05,-6.539763194538165503e-05,-7.339860231822761968e-05,-7.587525263940409479e-05,-7.358588443978370669e-05,-6.949065268083679968e-05,-6.754386935888539057e-05,-7.096868251735139453e-05,-8.067305889795399671e-05,-9.440222474821726491e-05,-1.072070445911774763e-04,-1.135858399451771363e-04,-1.104737005418160824e-04,-9.882876763488982667e-05,-8.241249310811234955e-05,-6.533943241267950778e-05,-5.071198276442628514e-05,-4.039346171776715981e-05,-3.490879468850274585e-05,-3.339998552307379655e-05,-3.404856344026754291e-05,-3.488824777185744270e-05,-3.452999973082683061e-05,-3.245408711594267886e-05,-2.887422548712847230e-05,-2.439394985112570648e-05,-1.967729510807793983e-05
2.358618128938958498e-05,2.880218463904291577e-05,3.289011873789549095e-05,3.468477286533719415e-05,3.354774367207638954e-05,2.947475685225256153e-05,2.193334370436129921e-05,7.153569370006742445e-06,-2.493834045211133776e-05,-9.143792581653333983e-05,-2.123174635534225423e-04,-4.014999925718173122e-04,-6.555406286671939609e-04,-9.410128803911454792e-04,-1.182722217771894251e-03,-1.269343139784807678e-03,-1.100858745032417185e-03,-6.609403607650470112e-04,-4.834547383602736618e-05,5.632188707582264694e-04,9.917458693426059717e-04,1.091290551580944299e-03,7.809569467645698137e-04,9.078199746184755815e-05,-7.942741922546890350e-04,-1.583456899819170142e-03,-2.049634832482930078e-03,-2.152482197367482433e-03,-1.981479320914937819e-03,-1.647280150463095640e-03,-1.253314560939132547e-03,-8.975780297006734571e-04,-6.479107795887476375e-04,-5.164889283178097272e-04,-4.664707423318963358e-04,-4.442024548559796366e-04,-4.102093706420951156e-04,-3.515427386683635529e-04,-2.760961112391373479e-04,-1.994927382453483505e-04,-1.344003098600114971e-04
2.091475470626833432e-04,2.825063150460193511e-04,4.155550771619700794e-04,6.501419732907522684e-04,1.005502366158754924e-03,1.422132331019448394e-03,1.702720670031662763e-03,1.503235579603159639e-03,4.381131611402551223e-04,-1.684535942156745875e-03,-4.599688451076372649e-03,-7.505399871143341763e-03,-9.295968421404622942e-03,-8.861481278590330538e-03,-4.936080383362464845e-03,4.272114875526852006e-03,2.012856186090276195e-02,4.120171656209629246e-02,6.298804439298681668e-02,8.108263263045761837e-02,9.348943077395076295e-02,9.934613159632367518e-02,9.649870475005856152e-02,8.197397752817230099e-02,5.685432338154926962e-02,2.877459647377582364e-02,4.910116808073596711e-03,-1.363744323595724069e-02,-2.731313486054649450e-02,-3.439898122461864521e-02,-3.355717435194206094e-02,-2.648590226793235206e-02,-1.708185955657152630e-02,-8.937966963095409292e-03,-3.754551976955621938e-03,-1.379555357887703388e-03,-7.480314207469992201e-04,-7.910628008796956063e-04,-8.709977891447846570e-04,-7.850767280636187281e-04,-5.760685116412767644e-04
1.616325771441818031e-03,2.697535979691519353e-03,4.303206775517779727e-03,6.436410286002437059e-03,8.934999181047656794e-03,1.151363437779715643e-02,1.399933771983007981e-02,1.675802727915863197e-02,2.108208128450260802e-02,2.902273656324073914e-02,4.208383216482565470e-02,5.884389507777060963e-02,7.341035103676181450e-02,7.906522047574715550e-02,8.031785271348852728e-02,1.012127566666609357e-01,1.459665664473978330e-01,9.216890600247808207e-02,-3.069570673208808498e-01,-1.078509913793610941e+00,-1.686717611919864135e+00,-1.378288171202218582e+00,-2.110945053729622045e-01,6.888395084463088125e-01,7.669089131387333280e-01,5.990967992637655781e-01,5.457313113275457095e-01,4.803260664892828324e-01,3.035138656643621702e-01,8.210252594441511120e-02,-8.133688027918496710e-02,-1.453356027838110243e-01,-1.313463163087273955e-01,-8.389283456768321934e-02,-3.803572704224814083e-02,-8.911701760205300790e-03,3.519123430060256807e-03,5.601040618713315662e-03,3.603546043419503676e-03,1.252363019326360001e-03,-1.281766677133661797e-04
2.443859489887324331e-03,4.558980698010077492e-03,9.069925847945709690e-03,1.833740136342404750e-02,3.560679610261923561e-02,6.362778996401917408e-02,1.016159152668039689e-01,1.419073161540214401e-01,1.714565545036578764e-01,1.875293651907080639e-01,2.354237560681609054e-01,4.577830973199281117e-01,1.100770364713251181e+00,2.363172073183034350e+00,3.960037508675772866e+00,4.432562671670678078e+00,7.683831257708791940e-01,-9.997410100358401053e+00,-2.453488569423421950e+01,-2.569934580479904440e+01,0.000000000000000000e+00,2.569934580479904440e+01,2.453488569423421950e+01,9.997410100358401053e+00,-7.683831257708791940e-01,-4.432562671670678078e+00,-3.960037508675772866e+00,-2.363172073183034350e+00,-1.100770364713251181e+00,-4.577830973199281117e-01,-2.354237560681609054e-01,-1.875293651907080639e-01,-1.714565545036578764e-01,-1.419073161540214401e-01,-1.016159152668039689e-01,-6.362778996401917408e-02,-3.560679610261923561e-02,-1.833740136342404750e-02,-9.069925847945709690e-03,-4.558980698010077492e-03,-2.443859489887324331e-03
1.281766677133661797e-04,-1.252363019326360001e-03,-3.603546043419503676e-03,-5.601040618713315662e-03,-3.519123430060256807e-03,8.911701760205300790e-03,3.803572704224814083e-02,8.389283456768321934e-02,1.313463163087273955e-01,1.453356027838110243e-01,8.133688027918496710e-02,-8.210252594441511120e-02,-3.035138656643621702e-01,-4.803260664892828324e-01,-5.457313113275457095e-01,-5.990967992637655781e-01,-7.669089131387333280e-01,-6.888395084463088125e-01,2.110945053729622045e-01,1.378288171202218582e+00,1.686717611919864135e+00,1.078509913793610941e+00,3.069570673208808498e-01,-9.216890600247808207e-02,-1.459665664473978330e-01,-1.012127566666609357e-01,-8.031785271348852728e-02,-7.906522047574715550e-02,-7.341035103676181450e-02,-5.884389507777060963e-02,-4.208383216482565470e-02,-2.902273656324073914e-02,-2.108208128450260802e-02,-1.675802727915863197e-02,-1.399933771983007981e-02,-1.151363437779715643e-02,-8.934999181047656794e-03,-6.436410286002437059e-03,-4.303206775517779727e-03,-2.697535979691519353e-03,-1.616325771441818031e-03
5.760685116412767644e-04,7.850767280636187281e-04,8.709977891447846570e-04,7.910628008796956063e-04,7.480314207469992201e-04,1.379555357887703388e-03,3.754551976955621938e-03,8.937966963095409292e-03,1.708185955657152630e-02,2.648590226793235206e-02,3.355717435194206094e-02,3.439898122461864521e-02,2.731313486054649450e-02,1.363744323595724069e-02,-4.910116808073596711e-03,-2.877459647377582364e-02,-5.685432338154926962e-02,-8.197397752817230099e-02,-9.649870475005856152e-02,-9.934613159632367518e-02,-9.348943077395076295e-02,-8.108263263045761837e-02,-6.298804439298681668e-02,-4.120171656209629246e-02,-2.012856186090276195e-02,-4.272114875526852006e-03,4.936080383362464845e-03,8.861481278590330538e-03,9.295968421404622942e-03,7.505399871143341763e-03,4.599688451076372649e-03,1.684535942156745875e-03,-4.381131611402551223e-04,-1.503235579603159639e-03,-1.702720670031662763e-03,-1.422132331019448394e-03,-1.005502366158754924e-03,-6.501419732907522684e-04,-4.155550771619700794e-04,-2.825063150460193511e-04,-2.091475470626833432e-04
1.344003098600114971e-04,1.994927382453483505e-04,2.760961112391373479e-04,3.515427386683635529e-04,4.102093706420951156e-04,4.442024548559796366e-04,4.664707423318963358e-04,5.164889283178097272e-04,6.479107795887476375e-04,8.975780297006734571e-04,1.253314560939132547e-03,1.647280150463095640e-03,1.981479320914937819e-03,2.152482197367482433e-03,2.049634832482930078e-03,1.583456899819170142e-03,7.942741922546890350e-04,-9.078199746184755815e-05,-7.809569467645698137e-04,-1.091290551580944299e-03,-9.917458693426059717e-04,-5.632188707582264694e-04,4.834547383602736618e-05,6.609403607650470112e-04,1.100858745032417185e-03,1.269343139784807678e-03,1.182722217771894251e-03,9.410128803911454792e-04,6.555406286671939609e-04,4.014999925718173122e-04,2.123174635534225423e-04,9.143792581653333983e-05,2.493834045211133776e-05,-7.153569370006742445e-06,-2.193334370436129921e-05,-2.947475685225256153e-05,-3.354774367207638954e-05,-3.468477286533719415e-05,-3.289011873789549095e-05,-2.880218463904291577e-05,-2.358618128938958498e-05
1.967729510807793983e-05,2.439394985112570648e-05,2.887422548712847230e-05,3.245408711594267886e-05,3.452999973082683061e-05,3.488824777185744270e-05,3.404856344026754291e-05,3.339998552307379655e-05,3.490879468850274585e-05,4.039346171776715981e-05,5.071198276442628514e-05,6.533943241267950778e-05,8.241249310811234955e-05,9.882876763488982667e-05,1.104737005418160824e-04,1.135858399451771363e-04,1.072070445911774763e-04,9.440222474821726491e-05,8.067305889795399671e-05,7.096868251735139453e-05,6.754386935888539057e-05,6.949065268083679968e-05,7.358588443978370669e-05,7.587525263940409479e-05,7.339860231822761968e-05,6.539763194538165503e-05,5.341037720099303405e-05,4.017027438964162654e-05,2.810185655096778212e-05,1.847106918912649759e-05,1.147156631057284200e-05,6.723658546612101446e-06,3.673882531336150044e-06,1.788040087985602151e-06,6.284816257187798163e-07,-1.164635503450192556e-07,-6.332113798480364858e-07,-1.007888811008798643e-06,-1.264437967308373881e-06,-1.402308107798010046e-06,-1.423394081785169072e-06
